2018-12-11 15:15:57,357 |  BramHope Website Portal |INFO | browser gets open
2019-01-07 17:54:28,173 |  Habitos - CRM Info |ERROR | Verify that user can able to select the meal time
2019-01-07 17:54:28,178 |  Habitos - CRM Info |ERROR | Verify that user can able to select meal type
2019-01-07 17:54:28,181 |  Habitos - CRM Info |ERROR | Verify that user can able to select Student type
2019-01-07 17:54:28,185 |  Habitos - CRM Info |ERROR | Verify that user can able to select spread type
2019-01-07 17:54:28,189 |  Habitos - CRM Info |ERROR | Verify that user can able to enter the total count
2019-01-07 17:54:28,194 |  Habitos - CRM Info |INFO | Verify that user can able to select the consume time
2019-01-07 17:54:28,199 |  Habitos - CRM Info |INFO | Verify that user can able to select the dispatch time
2019-01-07 17:54:28,204 |  Habitos - CRM Info |INFO | Verify that user can able to select the delivery time
2019-01-07 17:54:28,208 |  Habitos - CRM Info |ERROR | Verify that user can able to select order  type
2019-01-07 17:55:54,467 |  Habitos - ERP |INFO | ********** Verify that use can able to login with correct username & incorrect password***********
2019-01-07 17:55:54,611 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-01-07 17:55:54,622 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-01-07 17:55:54,785 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-01-07 17:55:54,797 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-01-07 17:55:55,673 |  Habitos - ERP |INFO | Verify that if the user can't able to login with correct un & incorrect password
2019-01-07 17:55:55,820 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-01-07 17:55:55,831 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-01-07 17:55:56,028 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-01-07 17:55:56,037 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-01-07 17:55:56,133 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-01-07 17:56:08,862 |  Habitos - CRM Info |INFO | Verify that if click info it should redirect to crm info index screen 
2019-01-07 17:56:11,930 |  Habitos - CRM Info |INFO | Verify that if click add new button it should redirect to add new screen
2019-01-07 17:56:12,101 |  Habitos - CRM Info |INFO | User can enter the name in name field
2019-01-07 17:56:12,552 |  Habitos - CRM Info |ERROR | Verify that user can able to select the meal time
2019-01-07 17:56:12,557 |  Habitos - CRM Info |ERROR | Verify that user can able to select meal type
2019-01-07 17:56:12,561 |  Habitos - CRM Info |ERROR | Verify that user can able to select Student type
2019-01-07 17:56:12,565 |  Habitos - CRM Info |ERROR | Verify that user can able to select spread type
2019-01-07 17:56:12,569 |  Habitos - CRM Info |ERROR | Verify that user can able to enter the total count
2019-01-07 17:56:12,573 |  Habitos - CRM Info |INFO | Verify that user can able to select the consume time
2019-01-07 17:56:12,577 |  Habitos - CRM Info |INFO | Verify that user can able to select the dispatch time
2019-01-07 17:56:12,581 |  Habitos - CRM Info |INFO | Verify that user can able to select the delivery time
2019-01-07 17:56:12,585 |  Habitos - CRM Info |ERROR | Verify that user can able to select order  type
2019-02-04 11:37:29,709 |  Habitos - ERP |ERROR | isn't working
2019-02-04 11:37:29,802 |  Habitos - ERP |INFO | ********** Verify that use can able to login with correct username & incorrect password***********
2019-02-04 11:38:20,940 |  Habitos - ERP |ERROR | isn't working
2019-02-04 11:38:20,951 |  Habitos - ERP |INFO | ********** Verify that use can able to login with correct username & incorrect password***********
2019-02-04 11:39:51,785 |  Habitos - ERP |INFO | browser gets open
2019-02-04 11:39:57,068 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-04 11:39:57,069 |  Habitos - ERP |INFO | ********** Verify that use can able to login with correct username & incorrect password***********
2019-02-04 11:44:07,676 |  Habitos - ERP |INFO | browser gets open
2019-02-04 11:44:14,606 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-04 11:44:14,607 |  Habitos - ERP |INFO | ********** Verify that use can able to login with correct username & incorrect password***********
2019-02-04 11:44:14,928 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-04 11:44:14,956 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-04 11:46:57,333 |  Habitos - ERP |INFO | browser gets open
2019-02-04 11:47:01,246 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-04 11:47:01,247 |  Habitos - ERP |INFO | ********** Verify that use can able to login with correct username & incorrect password***********
2019-02-04 11:47:01,530 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-04 11:47:01,551 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-04 11:47:35,702 |  Habitos - ERP |INFO | browser gets open
2019-02-04 11:47:39,704 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-04 11:47:39,704 |  Habitos - ERP |INFO | ********** Verify that use can able to login with correct username & incorrect password***********
2019-02-04 11:47:39,853 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-04 11:47:39,864 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-04 11:50:37,408 |  Habitos - ERP |INFO | browser gets open
2019-02-04 11:50:41,403 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-04 11:50:41,404 |  Habitos - ERP |INFO | ********** Verify that use can able to login with correct username & incorrect password***********
2019-02-04 11:50:41,692 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-04 11:50:41,715 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-04 11:50:42,054 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-04 11:50:42,072 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-04 11:50:42,851 |  Habitos - ERP |INFO | Verify that if the user can't able to login with correct un & incorrect password
2019-02-04 11:50:43,042 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-04 11:50:43,059 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-04 11:50:43,345 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-04 11:50:43,360 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-04 11:50:43,545 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-04 11:50:54,019 |  Habitos - CRM Info |INFO | Verify that if click info it should redirect to crm info index screen 
2019-02-04 11:50:57,087 |  Habitos - CRM Info |INFO | Verify that if click add new button it should redirect to add new screen
2019-02-04 11:50:57,332 |  Habitos - CRM Info |INFO | User can enter the name in name field
2019-02-04 11:50:57,925 |  Habitos - CRM Info |INFO | User can able to select the category
2019-02-04 11:50:58,487 |  Habitos - CRM Info |INFO | User can enter the email in email field
2019-02-04 11:50:58,971 |  Habitos - CRM Info |INFO | User can enter the address in address field
2019-02-04 11:50:59,447 |  Habitos - CRM Info |INFO | User can able to select the facilities
2019-02-04 11:50:59,717 |  Habitos - CRM Info |INFO | user can enter the lat value
2019-02-04 11:50:59,975 |  Habitos - CRM Info |INFO | user can enter the longtitue values
2019-02-09 14:37:30,161 |  Habitos - ERP |INFO | browser gets open
2019-02-09 14:37:59,460 |  Habitos - ERP |INFO | browser gets open
2019-02-09 14:41:35,250 |  Habitos - ERP |INFO | browser gets open
2019-02-09 14:55:44,864 |  Habitos - ERP |INFO | browser gets open
2019-02-12 12:33:23,880 |  Habitos - ERP |INFO | browser gets open
2019-02-12 12:33:28,302 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 12:56:38,373 |  Habitos - ERP |INFO | browser gets open
2019-02-12 12:56:42,804 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 12:57:15,563 |  Habitos - ERP |INFO | browser gets open
2019-02-12 12:57:20,158 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 12:57:45,892 |  Habitos - ERP |INFO | browser gets open
2019-02-12 12:57:49,865 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 12:59:24,740 |  Habitos - ERP |INFO | browser gets open
2019-02-12 12:59:28,902 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 12:59:29,243 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-12 12:59:29,278 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-12 12:59:29,735 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-12 12:59:29,755 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-12 12:59:30,009 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-12 13:01:05,437 |  Habitos - ERP |INFO | browser gets open
2019-02-12 13:01:09,457 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 13:01:09,843 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-12 13:01:09,869 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-12 13:01:10,247 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-12 13:01:10,276 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-12 13:01:10,542 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-12 13:23:18,839 |  Habitos - ERP |INFO | browser gets open
2019-02-12 13:23:22,958 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 13:23:23,222 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-12 13:23:23,256 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-12 13:23:23,671 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-12 13:23:23,698 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-12 13:23:23,924 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-12 14:59:37,622 |  Habitos - ERP |INFO | browser gets open
2019-02-12 14:59:42,411 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 14:59:42,722 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-12 14:59:42,742 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-12 14:59:43,054 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-12 14:59:43,070 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-12 14:59:43,253 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-12 15:00:49,605 |  Habitos - ERP |INFO | browser gets open
2019-02-12 15:00:53,822 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 15:06:30,268 |  Habitos - ERP |INFO | browser gets open
2019-02-12 15:06:34,256 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 15:06:34,512 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-12 15:06:34,535 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-12 15:06:34,885 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-12 15:06:34,914 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-12 15:06:35,144 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-12 15:27:49,685 |  Habitos - ERP |INFO | browser gets open
2019-02-12 15:27:53,884 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 15:27:54,248 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-12 15:27:54,279 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-12 15:27:54,788 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-12 15:27:54,812 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-12 15:27:55,089 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-12 15:28:50,148 |  Habitos - ERP |INFO | browser gets open
2019-02-12 15:28:54,276 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-12 15:28:54,540 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-12 15:28:54,575 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-12 15:28:55,016 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-12 15:28:55,046 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-12 15:28:55,277 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 10:48:56,510 |  Habitos - ERP |INFO | browser gets open
2019-02-26 10:49:00,650 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 10:49:00,901 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 10:49:00,931 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 10:49:01,365 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 10:49:01,394 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 10:49:01,590 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 10:50:42,129 |  Habitos - ERP |INFO | browser gets open
2019-02-26 10:50:46,411 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 10:50:46,698 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 10:50:46,749 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 10:50:47,111 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 10:50:47,132 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 10:50:47,360 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 10:51:03,379 |  Habitos - ERP |ERROR | Verify  that if click master menu it getting to collapse
2019-02-26 10:51:13,644 |  Habitos - ERP |ERROR | user can enter the date in date field
2019-02-26 10:52:35,598 |  Habitos - ERP |INFO | browser gets open
2019-02-26 10:52:39,694 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 10:52:39,971 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 10:52:39,994 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 10:52:40,337 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 10:52:40,360 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 10:52:40,581 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 10:52:46,132 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 10:52:46,760 |  Habitos - ERP |ERROR | Verify that if click menu planner menu  it should redirect to menu planner screen
2019-02-26 10:52:57,029 |  Habitos - ERP |ERROR | user can enter the date in date field
2019-02-26 10:55:13,728 |  Habitos - ERP |INFO | browser gets open
2019-02-26 10:55:18,122 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 10:55:18,430 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 10:55:18,452 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 10:55:18,931 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 10:55:18,958 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 10:55:19,160 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 10:55:25,467 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 10:55:34,620 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 10:55:34,945 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 10:55:45,024 |  Habitos - ERP |ERROR | user can enter the date in date field
2019-02-26 10:55:45,704 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 11:14:18,144 |  Habitos - ERP |INFO | browser gets open
2019-02-26 11:14:22,703 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 11:14:23,027 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 11:14:23,059 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 11:14:23,467 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 11:14:23,494 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 11:14:23,711 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 11:14:42,002 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 11:14:50,815 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 11:14:51,077 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 11:14:54,078 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 11:14:54,456 |  Habitos - ERP |ERROR | user can select the  current date in date field
2019-02-26 11:14:54,855 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 12:05:17,001 |  Habitos - ERP |INFO | browser gets open
2019-02-26 12:05:21,618 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 12:05:21,858 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 12:05:21,880 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 12:05:22,234 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 12:05:22,255 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 12:05:22,470 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 12:05:28,539 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 12:05:36,570 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 12:05:46,635 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 12:05:49,534 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 12:05:50,905 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 12:05:51,414 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 12:05:52,623 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 12:05:52,769 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 12:06:02,831 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 12:07:01,064 |  Habitos - ERP |INFO | browser gets open
2019-02-26 12:07:05,490 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 12:07:05,803 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 12:07:05,819 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 12:07:06,187 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 12:07:06,209 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 12:07:06,422 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 12:07:15,508 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 12:07:24,051 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 12:07:34,129 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 12:07:37,101 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 12:07:37,531 |  Habitos - ERP |ERROR | user can select the  current date in date field
2019-02-26 12:07:37,963 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 12:07:38,426 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 12:07:38,791 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 12:07:38,878 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 12:07:48,957 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 12:08:18,013 |  Habitos - ERP |INFO | browser gets open
2019-02-26 12:08:23,046 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 12:08:23,377 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 12:08:23,425 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 12:08:23,830 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 12:08:23,850 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 12:08:24,058 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 12:08:31,007 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 12:08:38,984 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 12:08:49,052 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 12:08:52,021 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 12:08:53,508 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 12:08:54,009 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 12:08:54,401 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 12:08:54,493 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 12:09:04,628 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 12:18:31,943 |  Habitos - ERP |INFO | browser gets open
2019-02-26 12:18:37,577 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 12:18:37,827 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 12:18:37,851 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 12:18:38,203 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 12:18:38,223 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 12:18:38,431 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 12:18:50,499 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 12:18:58,538 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 12:19:08,654 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 12:19:11,543 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 12:19:12,895 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 12:19:13,396 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 12:19:13,739 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 12:19:13,839 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 12:19:13,948 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 12:28:43,608 |  Habitos - ERP |INFO | browser gets open
2019-02-26 12:28:47,963 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 12:28:48,338 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 12:28:48,365 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 12:28:48,753 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 12:28:48,779 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 12:28:49,013 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 12:28:56,734 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 12:29:04,721 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 12:29:14,828 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 12:29:17,924 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 12:29:19,512 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 12:29:20,013 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 12:29:20,411 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 12:29:22,443 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 12:29:23,641 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 12:35:30,826 |  Habitos - ERP |INFO | browser gets open
2019-02-26 12:35:37,047 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 12:35:37,451 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 12:35:37,517 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 12:35:38,418 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 12:35:38,449 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 12:35:38,699 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 12:35:44,859 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 12:35:53,321 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 12:36:03,419 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 12:36:06,513 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 12:36:08,095 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 12:36:08,601 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 12:36:09,062 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 12:36:11,083 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 12:36:12,287 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 12:36:12,489 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 12:36:14,379 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 12:36:15,653 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 12:43:19,363 |  Habitos - ERP |INFO | browser gets open
2019-02-26 12:43:23,881 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 12:43:24,154 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 12:43:24,183 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 12:43:24,578 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 12:43:24,609 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 12:43:24,858 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 12:43:31,549 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 12:43:39,817 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 12:43:49,912 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 12:43:53,152 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 12:43:53,649 |  Habitos - ERP |ERROR | user can select the  current date in date field
2019-02-26 12:43:54,158 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 12:43:54,690 |  Habitos - ERP |ERROR | Verify that if the break fast meal course is present
2019-02-26 12:44:04,809 |  Habitos - ERP |ERROR | if click add row button it should create the meal course add rows
2019-02-26 12:53:58,974 |  Habitos - ERP |INFO | browser gets open
2019-02-26 12:54:06,718 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 12:54:06,999 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 12:54:07,024 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 12:54:07,419 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 12:54:07,450 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 12:54:07,663 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 12:54:17,047 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 12:54:27,171 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 12:54:37,243 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 12:54:40,218 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 12:54:41,665 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 12:54:42,200 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 12:54:42,646 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
